temperature,resistance
4.5,432.90473185181105
5.018135372133243,403.7337654611394
5.595929469567743,377.06574207228743
6.240251469155714,353.5345296997771
6.958761472972604,332.03948801962315
7.760001576391525,312.8673632469521
8.653497421844452,295.1916177419766
9.64987144560477,279.03659444139265
10.760969163939524,264.20221967469223
12.0,250.3909398382266
