temperature,warming_derivatives,cooling_derivatives,heat_capacity
4.347245972731936,5.221292322508816,-0.26916270843867096,9.678484172495053e-08
4.3672459727319355,4.66450753204299,-0.3439130629842566,1.057746278711183e-07
4.387245972731935,4.667870069169112,-0.4153668225999354,1.038999098783598e-07
4.407245972731935,4.386359779039594,-0.5375978164095159,1.0693546695098927e-07
4.427245972731934,4.193020615110072,-0.5714472891258993,1.1018260082875737e-07
4.447245972731934,3.985586184159615,-0.7427981655923759,1.1069115775147005e-07
4.467245972731933,3.714033626813034,-0.8369045719518908,1.146657438887197e-07
4.487245972731933,3.5916441766748903,-0.8820364266894103,1.1630113575839294e-07
4.5072459727319325,3.657806144841743,-0.871422255939251,1.1453776920308251e-07
4.527245972731932,3.3705578248236634,-1.162408822812722,1.1410894869204846e-07
4.547245972731932,3.2236338708934227,-1.1367051350116526,1.1828275504541498e-07
4.567245972731931,3.1646262236172333,-1.0658316543522233,1.215636700638142e-07
4.587245972731931,2.908664953056359,-1.2842472151723996,1.2230078991804235e-07
4.60724597273193,2.949570934099029,-1.1450244437219226,1.2488112274938462e-07
4.62724597273193,2.68102071998635,-1.1778345059792628,1.3213527046783317e-07
4.6472459727319295,2.571672430360195,-1.6526972941937856,1.2036330555499433e-07
4.667245972731929,2.420461881905794,-1.422290423346567,1.3194659261452313e-07
4.687245972731929,2.264254822204748,-1.5826588940362853,1.31437923770076e-07
4.707245972731928,2.1600865101668205,-1.591716454676316,1.3439802742822476e-07
4.727245972731928,2.0229402041711637,-1.6546052046360273,1.3673555852991331e-07
4.747245972731927,1.9411440902736103,-1.7213955642037035,1.3692102423524725e-07
4.767245972731927,1.757104031261406,-1.9687500666786946,1.3422955451686176e-07
4.7872459727319265,1.6885813341996254,-1.9182520282538462,1.3828525139031414e-07
4.807245972731926,1.6302528785399772,-1.8296500584183377,1.4377166635860093e-07
4.827245972731926,1.5478650829390972,-1.7642033611191437,1.4978846432753672e-07
4.847245972731925,1.3139777942196815,-1.936308086437748,1.5223201224598427e-07
4.867245972731925,1.2840474654121863,-1.9657486867486114,1.5185373019962558e-07
4.887245972731924,1.1810116623439626,-2.169458045878855,1.469051749252002e-07
4.907245972731924,1.0850250991826442,-2.1330478959550874,1.5255073640028214e-07
4.9272459727319236,1.0040094865453284,-2.025822716350376,1.6161004640459856e-07
4.947245972731923,0.8879435134390405,-2.2109804976862506,1.5759979816876514e-07
4.967245972731923,0.782613681435123,-2.608449260798807,1.4365388567939057e-07
4.987245972731922,0.7307848585915053,-2.426681793500393,1.5388964354931552e-07
5.007245972731922,0.6155723899976238,-2.5127949163597805,1.5492811889070613e-07
5.027245972731921,0.5353152664162053,-2.1108343546657125,1.8270012874081703e-07
5.047245972731921,0.4605386123998869,-1.6604429963044822,2.27368100952819e-07
5.067245972731921,0.3804078323541944,-2.3947964681574376,1.7333591273767534e-07
5.08724597273192,0.2839531665456434,-2.2169601646310184,1.918709662384604e-07
4.343790873515755,5.1803813187498235,-0.25759092270118344,9.77712381287658e-08
4.363790873515755,4.79441790280589,-0.3406576591978592,1.0322029781613185e-07
4.383790873515754,4.5142025148707035,-0.4020288353235628,1.0748583906666514e-07
4.403790873515754,4.379282055300791,-0.47918208043711275,1.0843397905450408e-07
4.423790873515753,4.226528957823575,-0.6271730309470058,1.08213131293962e-07
4.443790873515753,4.124543091165833,-0.6941785430335585,1.0867225135219987e-07
4.4637908735157525,3.722347243656259,-0.7626924639121171,1.1641040316195394e-07
4.483790873515752,3.4116781110933516,-0.8688594692994229,1.2161062252607593e-07
4.503790873515752,3.684991423664542,-0.9668201024023801,1.1157566717661245e-07
4.523790873515751,3.385912857830135,-0.9846968949441361,1.1840774405646995e-07
4.543790873515751,3.301189867721405,-1.1415437397172354,1.161475184938244e-07
4.56379087351575,3.1365340251377347,-1.3356040028029383,1.1505167935361728e-07
4.58379087351575,2.983120248477917,-1.1898958191814017,1.2294472904187613e-07
4.60379087351575,2.8414476936059145,-1.2248617513396312,1.2581122757315518e-07
4.623790873515749,2.6183235620555934,-1.452031705997797,1.2533074021325154e-07
4.643790873515749,2.6097491803193407,-1.3151986478405888,1.2960790705020008e-07
4.663790873515748,2.5909338169294642,-1.5144706840819708,1.2356427337719702e-07
4.683790873515748,2.3084273720970714,-1.7847126638953341,1.235908222606124e-07
4.703790873515747,2.2185834638357846,-1.5730696478622122,1.3304864619632858e-07
4.723790873515747,2.0578330127978006,-1.5599934016208863,1.3905812194443585e-07
4.743790873515747,1.9056322879660001,-1.7045975244018337,1.3897058160537238e-07
4.763790873515746,1.8569082600422462,-1.967369811660319,1.3083597701324134e-07
4.783790873515746,1.7921991038820124,-1.4084730593895074,1.559057588051461e-07
4.803790873515745,1.600087758218251,-2.1929505000589415,1.3120512945536484e-07
4.823790873515745,1.4455693924282969,-1.9885494235395527,1.4453163642197425e-07
4.843790873515744,1.4565758944918343,-2.095681480008352,1.3935423106856333e-07
4.863790873515744,1.270009462602502,-2.4065985012057354,1.3428647819933888e-07
4.883790873515744,1.1558287530515372,-2.2810039073228836,1.4327881778000447e-07
4.903790873515743,1.1453209115716163,-2.0589371657843003,1.5327740265050855e-07
4.923790873515743,1.0184164683787458,-2.283874909997394,1.4834204372636245e-07
4.943790873515742,0.9434741888589997,-2.035127457260387,1.6403926519605074e-07
4.963790873515742,0.8159569337908579,-2.696792731861933,1.387389979503829e-07
4.9837908735157415,0.7043181271774301,-2.2293723341317673,1.6570062098057667e-07
5.003790873515741,0.6306158434449571,-2.240855209129222,1.6886216812979538e-07
