temperature,warming_derivatives,cooling_derivatives,heat_capacity
2.0098345218584326,31.32748825704857,-2.5025603363565097,9.043293656129172e-09
2.029834521858432,29.464406685850008,-3.143971312317717,9.296166165193986e-09
2.0498345218584326,27.717666976357577,-3.514109253669176,9.618542636553793e-09
2.069834521858432,25.966080585774762,-3.727691971087097,1.0026959052548686e-08
2.0898345218584327,24.98719371317202,-4.108237867956859,1.0143669175057719e-08
2.1098345218584322,23.363867619569646,-4.706576195731941,1.0423246165928092e-08
2.1298345218584327,21.992004695072865,-4.877718434388953,1.0796271250573239e-08
2.1498345218584323,20.638591690848443,-5.09586285259229,1.117773446349873e-08
2.1698345218584327,19.352008700498843,-5.707850702439828,1.1383406247382445e-08
2.1898345218584323,18.68071789413625,-5.726998979779523,1.1592113402308711e-08
2.2098345218584328,17.020179921219096,-6.484238275672396,1.1940442831807899e-08
2.2298345218584323,16.02915538731213,-6.540159162022064,1.2335897238797203e-08
2.249834521858433,14.925017522202666,-6.090202624876838,1.3143885857826963e-08
2.2698345218584324,14.094357660960668,-7.234455332218204,1.2850049670049519e-08
2.289834521858433,13.172361428952172,-7.4168264285472105,1.3209522786597756e-08
2.3098345218584324,12.177066083781938,-6.919540652908836,1.4133986137553705e-08
2.329834521858433,11.447439238635525,-7.668818871006806,1.4013612877789643e-08
2.3498345218584324,10.522501341244606,-7.978056845829997,1.4372933913354824e-08
2.369834521858433,9.706990155331368,-7.3334137182246195,1.5490478321465248e-08
2.3898345218584325,8.905745824507903,-8.256268687222473,1.5269665610432984e-08
2.409834521858433,8.258893684057512,-7.669016496241966,1.6335231971658094e-08
2.4298345218584325,7.596262228885621,-8.04492120942723,1.6517266156544603e-08
2.449834521858433,6.993468951216755,-8.942628079086717,1.609859663702546e-08
2.4698345218584326,6.113656192541384,-8.649212964322942,1.7258170842161475e-08
2.489834521858433,5.7352826587236905,-8.55605457114143,1.7705976040074534e-08
2.5098345218584326,5.08522713888533,-8.559718358254031,1.8419758213208616e-08
2.529834521858433,4.566033605150324,-9.117408276439164,1.8245522681059518e-08
2.5498345218584326,4.052228734290225,-8.490570114925504,1.9773540030987477e-08
2.569834521858433,3.5686818573549317,-9.322707204162725,1.9113374916433206e-08
2.5898345218584327,3.1458101746866305,-8.944867980777417,2.0247812952459204e-08
2.609834521858433,2.6335416783782364,-8.59869100585638,2.16562776454058e-08
2.6298345218584327,2.1855086816731273,-8.469845440431527,2.2684706028404436e-08
2.649834521858433,1.7701825718299915,-10.417439705706784,1.9708802430749296e-08
2.6698345218584327,1.390319637633354,-8.00515607689158,2.5407808660858444e-08
2.008716561387456,31.222377808861893,-2.6302354884164743,9.04178044274521e-09
2.028716561387456,29.662115705431916,-2.9037154369807467,9.313257544419021e-09
2.048716561387456,28.247797827310933,-3.4935675005299345,9.468937355356776e-09
2.068716561387456,26.25607755749479,-3.728643466239191,9.934407321660378e-09
2.088716561387456,24.93293801424977,-4.329933840468584,1.0090547055671302e-08
2.108716561387456,23.576101264543468,-4.489500442825829,1.0430130925488351e-08
2.128716561387456,22.24568570435804,-4.965263323633735,1.0665883108641296e-08
2.148716561387456,20.721209459286,-5.095081113493507,1.114754875315242e-08
