temperature,warming_derivatives,cooling_derivatives,heat_capacity
5.762506357644589,0.5741390803300419,-0.03435488549280308,1.7046480471080065e-06
5.782506357644588,0.5238611960230628,-0.045155254976180004,1.8191320135707258e-06
5.802506357644588,0.5546254537827053,-0.04188451768914092,1.7317163313191262e-06
5.8225063576445875,0.5489802126676295,-0.06516532301452571,1.6785403651317762e-06
5.842506357644587,0.5342963964035334,-0.06316815944830978,1.7218743323763476e-06
5.862506357644587,0.5086363480276077,-0.07397184861872574,1.762199801511016e-06
5.882506357644586,0.4832125718048701,-0.06988358993157817,1.852471495621892e-06
5.902506357644586,0.4781578546067067,-0.0993584569732775,1.7705721320021624e-06
5.922506357644585,0.46919685805573863,-0.07702941899560756,1.868244099355875e-06
5.942506357644585,0.4543750343547117,-0.1076565916441723,1.8120796191689806e-06
5.9625063576445845,0.43975230605167326,-0.10505536663526982,1.8656592386733204e-06
5.982506357644584,0.4319151205529579,-0.0956503602265002,1.922834886358439e-06
6.002506357644584,0.42184819180698696,-0.11981785526666044,1.8690911970068978e-06
6.022506357644583,0.41623943505612715,-0.10746521291252975,1.929411161726489e-06
6.042506357644583,0.38432123331404,-0.12177579478020562,1.9926414465756016e-06
6.062506357644582,0.38394310056537506,-0.13818134475008037,1.9277254273154493e-06
6.082506357644582,0.3746309258256133,-0.1327475456719185,1.9799247707342223e-06
6.1025063576445815,0.3796391118380029,-0.12111459095285682,2.002260099843115e-06
6.122506357644581,0.3575872106400766,-0.1606564109924875,1.93097876365721e-06
6.142506357644581,0.34843528932515255,-0.1559057960841983,1.980424211596381e-06
6.16250635764458,0.3456371647823744,-0.1538299651572288,1.995958884285376e-06
6.18250635764458,0.3296583217102125,-0.15493756889782162,2.0533213018162712e-06
6.202506357644579,0.2945878091995837,-0.15360428714711816,2.2159210569229957e-06
6.222506357644579,0.298628948876285,-0.172219699426023,2.1053490590970494e-06
6.2425063576445785,0.3001031011967825,-0.19866911271083154,1.9837785156287878e-06
6.262506357644578,0.28018658880838654,-0.17894969070744082,2.151028278446045e-06
6.282506357644578,0.28688734533261595,-0.15640154149696173,2.2238085854120742e-06
6.302506357644577,0.27085071341019784,-0.18642094379259788,2.1518397106168925e-06
6.322506357644577,0.25734789326918417,-0.21510756019961264,2.078863830606686e-06
6.342506357644576,0.25899197930766604,-0.17629667274104577,2.25224924508207e-06
6.362506357644576,0.2221871711044514,-0.19300874108193966,2.3569576888539624e-06
6.3825063576445755,0.23343707770558808,-0.17401878393593506,2.3973845333925496e-06
6.402506357644575,0.22888947452486264,-0.208568897801797,2.2289459300737587e-06
6.422506357644575,0.2124597488540303,-0.22151765988451189,2.2427903699742468e-06
6.442506357644574,0.21309770983179988,-0.22312154682140317,2.22727209424354e-06
6.462506357644574,0.20984925370566998,-0.19311641886815778,2.4067854537156438e-06
6.482506357644573,0.17754535515359748,-0.2058867653422567,2.524918206094878e-06
6.502506357644573,0.17953588254431452,-0.24291894072757714,2.2876470682510152e-06
6.5225063576445725,0.17634728472194183,-0.2558366128050693,2.2322221134869915e-06
6.542506357644572,0.16652705306995585,-0.20802835102858808,2.5711604433432887e-06
6.562506357644572,0.16220871604878084,-0.2116601288853417,2.5713940708117307e-06
6.582506357644571,0.15531750473866168,-0.25170768372544217,2.3578292660606274e-06
6.602506357644571,0.1480684096834466,-0.2335347152165923,2.5105626082117464e-06
6.62250635764457,0.14110077207419636,-0.22129205515011563,2.639092130799543e-06
