temperature,warming_derivatives,cooling_derivatives,heat_capacity,run
25.82823803644999,3.1555670525995083,-0.06239005065526726,3.0506653027303957e-06,1
25.848238036449988,3.1839645376603585,-0.07515695537585998,3.0110286830586363e-06,1
25.868238036449988,3.348658672937745,-0.07135704589745728,2.8682992831664273e-06,1
25.888238036449987,3.328234638145659,-0.09536002470122185,2.8642668572819326e-06,1
25.908238036449987,3.4601177460863255,-0.09993142003077082,2.7534871934732737e-06,1
25.928238036449986,3.2587038915371522,-0.09136694773042109,2.9250269718058757e-06,1
25.948238036449986,3.122274025925435,-0.10544849689176772,3.0347876672771077e-06,1
25.968238036449986,3.2604075153940357,-0.10917601985420333,2.9059536137908806e-06,1
25.988238036449985,3.1773012032499537,-0.13648709046537988,2.9538411882566513e-06,1
26.008238036449985,3.054942117072642,-0.13070251944373013,3.0715407740596333e-06,1
26.028238036449984,3.4163702465593815,-0.15256850810874312,2.740676988620324e-06,1
26.048238036449984,3.3059293003752828,-0.15092446953167382,2.8285274330539217e-06,1
26.068238036449983,3.2568273997167125,-0.15252255959785543,2.8668978316677333e-06,1
26.088238036449983,2.8220153499860317,-0.16184499449445866,3.274527395309328e-06,1
26.108238036449983,3.455152351409197,-0.17063544525808538,2.693786460837482e-06,1
26.128238036449982,2.9830733137205243,-0.19895142238237895,3.0683708484650836e-06,1
26.148238036449982,3.139740543003427,-0.181887935847044,2.938379512416176e-06,1
26.16823803644998,3.0745377998100594,-0.18981448589329375,2.9888603811764556e-06,1
26.18823803644998,3.0030197420855984,-0.22710923735576216,3.0194390023901875e-06,1
26.20823803644998,3.1306336863781326,-0.1676029182272032,2.956019024754633e-06,1
26.22823803644998,3.3204487150069326,-0.28157465101685375,2.7057462835595708e-06,1
26.24823803644998,2.8281919844448566,-0.21195478382287547,3.2046619898101845e-06,1
26.26823803644998,3.3428760779788718,-0.219563928883872,2.7338470046572732e-06,1
26.28823803644998,3.0223618088057265,-0.22440951147291344,2.9985705415471407e-06,1
26.30823803644998,2.8488229962531477,-0.24063040863984497,3.1501394050136946e-06,1
26.328238036449978,3.005851805311977,-0.25570316268567694,2.982863027444965e-06,1
26.348238036449978,3.010260962648317,-0.2728164715344974,2.9622372742683384e-06,1
26.368238036449977,2.999921826994978,-0.2514689012314193,2.9900331864920373e-06,1
26.388238036449977,2.767493335180916,-0.27672326905303635,3.1923697256721625e-06,1
26.408238036449976,2.875709931831807,-0.2649286407031468,3.0932867187761524e-06,1
26.428238036449976,2.9611421832814813,-0.24937237321864814,3.024873380016615e-06,1
26.448238036449975,2.969542024889961,-0.3037172170879785,2.9657960343786752e-06,1
26.468238036449975,3.0381535755004734,-0.3266180417849682,2.884151549458761e-06,1
26.488238036449975,2.9061201082076877,-0.30840505126980133,3.017857969576583e-06,1
26.508238036449974,3.112143423873931,-0.3546526829341019,2.797246193072964e-06,1
26.528238036449974,2.6070095787290484,-0.32276011955400463,3.3088202573593907e-06,1
26.548238036449973,2.7429267787374556,-0.3247569719897001,3.1589558050006076e-06,1
26.568238036449973,3.5047898199409246,-0.29727158369496465,2.5479099624088667e-06,1
26.588238036449972,2.5915904040448368,-0.3544615675273235,3.287054359270651e-06,1
26.608238036449972,2.909544564434327,-0.34398666719789617,2.9753360048280644e-06,1
26.62823803644997,2.7296561198309064,-0.42574079701444134,3.0667808694645967e-06,1
26.64823803644997,2.7693757224769797,-0.30214293708559126,3.1494109705644023e-06,1
26.66823803644997,2.6879714759706985,-0.4087294510100037,3.1226967183734788e-06,1
26.68823803644997,2.964856514474377,-0.31254689407069236,2.949486149523234e-06,1
