temperature,warming_derivatives,cooling_derivatives,heat_capacity,run
25.82790580823245,4.492587624583393,-0.0656280873936339,2.1536479615715645e-06,1
25.84790580823245,3.0617996740620583,-0.06652330788347172,3.136932901994691e-06,1
25.86790580823245,3.6279888428980485,-0.07232441173982807,2.651070833539907e-06,1
25.88790580823245,2.8976588181685656,-0.08859691846373607,3.283778834340963e-06,1
25.90790580823245,3.7262617161031812,-0.10139306845667306,2.561003720835532e-06,1
25.92790580823245,3.1684240193571895,-0.10225812666976708,2.9960167675001807e-06,1
25.94790580823245,3.047714646847453,-0.1053911862836685,3.1066246912371094e-06,1
25.967905808232448,3.394151263521053,-0.11853838310344145,2.787605268567727e-06,1
25.987905808232448,3.2717191104311496,-0.13566674800131295,2.87271869034206e-06,1
26.007905808232447,3.6574789439328015,-0.12769656769523863,2.585060406424984e-06,1
26.027905808232447,2.9040189664810896,-0.12717278192576487,3.226908179820121e-06,1
26.047905808232446,3.362451793625951,-0.1485524078925664,2.784906201681784e-06,1
26.067905808232446,2.9802174572832882,-0.16741265784366988,3.105289521647801e-06,1
26.087905808232446,3.157909255241975,-0.14416209075716324,2.958993582622721e-06,1
26.107905808232445,3.3929417404579,-0.197775017019012,2.720137305666494e-06,1
26.127905808232445,3.3183683957904577,-0.18120344296430346,2.7900037542704837e-06,1
26.147905808232444,2.7871246992144734,-0.1950664618925657,3.272831673917251e-06,1
26.167905808232444,3.243521033495199,-0.1916741488093976,2.8402052522338166e-06,1
26.187905808232443,2.9963980016764253,-0.20119877844990697,3.0501684915190162e-06,1
26.207905808232443,3.143696977815125,-0.20509452991973376,2.9114081835070847e-06,1
26.227905808232443,3.0043053723638877,-0.25534396717557684,2.989966458261714e-06,1
26.247905808232442,3.226028397315531,-0.2012351505109109,2.842735027673498e-06,1
26.26790580823244,3.099487407016568,-0.21886114485823782,2.934963724308858e-06,1
26.28790580823244,2.62063642940484,-0.23957275474094786,3.4038556466590174e-06,1
26.30790580823244,3.4568557241000235,-0.30173277854919434,2.589333890063234e-06,1
26.32790580823244,2.8696180414408445,-0.24254522239789367,3.1260662320106014e-06,1
26.34790580823244,3.0910754192154855,-0.23966066469893121,2.9198903791502053e-06,1
26.36790580823244,2.8883160246768966,-0.27975501109904144,3.068699020039343e-06,1
26.38790580823244,3.0962742939591408,-0.2799884228497831,2.8784148617676616e-06,1
26.40790580823244,2.792733690541354,-0.2878925462573534,3.1535304257753643e-06,1
26.42790580823244,3.102754618623294,-0.3128429745847825,2.8432573775788808e-06,1
26.447905808232438,2.856536459061317,-0.3026830878297915,3.072901096845823e-06,1
26.467905808232437,2.8807801583316177,-0.3025045496178791,3.0485832808528896e-06,1
26.487905808232437,2.9588443246029783,-0.32295623383834027,2.9559897623376757e-06,1
26.507905808232437,2.697617265628651,-0.3138353019603528,3.220244720493298e-06,1
26.527905808232436,3.382448961958289,-0.38478632329497486,2.573276177997206e-06,1
26.547905808232436,2.4017409714870155,-0.3125832646037452,3.57021513120858e-06,1
26.567905808232435,3.027171902358532,-0.3642531563527882,2.8564165115319034e-06,1
26.587905808232435,2.560398811707273,-0.2831144599476829,3.4055750504851923e-06,1
26.607905808232434,2.7701606909395196,-0.41770154534606263,3.03665058590715e-06,1
26.627905808232434,2.826062611537054,-0.34185194861493073,3.0546847805808257e-06,1
26.647905808232434,2.8792176722199656,-0.38742491370794596,2.9613078914101637e-06,1
26.667905808232433,2.8735727906459942,-0.39141790880603367,2.9617702924018904e-06,1
26.687905808232433,2.7116569373756647,-0.3945637880315189,3.112049292471258e-06,1
26.707905808232432,2.6566893193521537,-0.3526084809564054,3.2111496678355653e-06,1
26.727905808232432,2.8953226171433926,-0.4007092166284565,2.9307890156476164e-06,1
26.74790580823243,2.503658524597995,-0.40699484109063633,3.3176178724647376e-06,1
26.76790580823243,2.428241074667312,-0.38767646449559834,3.428050606905228e-06,1
26.78790580823243,2.821414786623791,-0.420352436369285,2.9766793893522153e-06,1
26.80790580823243,2.85423887061188,-0.4470019427972147,2.9219969758286518e-06,1
26.82790580823243,2.308862374862656,-0.45794122994993813,3.4851935805823204e-06,1
26.84790580823243,2.713704058318399,-0.38546382886124775,3.1103376765578576e-06,1
26.86790580823243,2.713538497220725,-0.49713042692746967,3.0012728607771178e-06,1
26.88790580823243,2.5399107146658935,-0.4393212937284261,3.2332967953123497e-06,1
26.907905808232428,2.3672464715782553,-0.4442527183673519,3.424982725290115e-06,1
26.927905808232428,2.8794578360393643,-0.3505213988246396,2.980162728250021e-06,1
26.947905808232427,2.618934546248056,-0.4572843003552407,3.1280181673559142e-06,1
26.967905808232427,2.3587357259821147,-0.5547196423867717,3.3016426852653106e-06,1
26.987905808232426,2.4428671018686146,-0.5067338388762437,3.2600492889025515e-06,1
27.007905808232426,2.6864750074455515,-0.5051595298282336,3.011756677376565e-06,1
27.027905808232425,2.4091120763187064,-0.4430748037993908,3.3690356351027214e-06,1
27.047905808232425,2.3941309498623013,-0.6861939473310485,3.118375477080581e-06,1
27.067905808232425,2.5849133844021708,-0.4579039891832508,3.1557522111248322e-06,1
27.087905808232424,2.270893898792565,-0.6321690409677103,3.3065345941909474e-06,1
27.107905808232424,2.6017275194171816,-0.4442593591520563,3.1502679613737256e-06,1
27.127905808232423,2.3160034387838095,-0.6323030043859035,3.2535025607685336e-06,1
27.147905808232423,2.752334169112146,-0.44037648185621947,3.0034104916256253e-06,1
27.167905808232423,2.2049265748355538,-0.48459760658442974,3.564059035187196e-06,1
27.187905808232422,2.8124062709975988,-0.5366313345148228,2.8612115868233403e-06,1
27.20790580823242,2.195735702989623,-0.6481209385674447,3.368307039308316e-06,1
27.22790580823242,2.6612112383299973,-0.5814233537239488,2.9530390620376396e-06,1
27.24790580823242,2.4259339569834992,-0.6270203922467772,3.135427142567217e-06,1
27.26790580823242,2.2003153447512886,-0.5219969357131049,3.5150038031645507e-06,1
27.28790580823242,2.3852834177669138,-0.5948227406952356,3.2098365259899367e-06,1
27.30790580823242,2.3576327348419,-0.5747536029230105,3.2609625102105715e-06,1
27.32790580823242,2.434969278576318,-0.5647088993573561,3.1867060079405913e-06,1
27.34790580823242,2.1272643306292593,-0.7105210365261883,3.367324807553459e-06,1
27.36790580823242,2.5140745530370623,-0.6009823800413869,3.066521256424807e-06,1
27.387905808232418,2.5407086396589875,-0.7353531584958546,2.9147996976236404e-06,1
27.407905808232417,2.0653561076615006,-0.6122361828602152,3.565086453319285e-06,1
27.427905808232417,2.087787081254646,-0.43637037952430546,3.780439386326482e-06,1
27.447905808232417,2.4824390625581145,-0.7452275833347812,2.955449293143381e-06,1
27.467905808232416,2.171103502390906,-0.623249028401915,3.4125644994236463e-06,1
27.487905808232416,2.173304716590792,-0.6779958901752252,3.3432544386664963e-06,1
27.507905808232415,2.2315496896626428,-0.5953043368645012,3.371020151352764e-06,1
27.527905808232415,2.3928321439307183,-0.6419695843796944,3.1389146354817923e-06,1
27.547905808232414,1.93595274630934,-0.6188383902190253,3.7274025558548643e-06,1
27.567905808232414,2.1424908288754523,-0.7467291026821385,3.2948352148479412e-06,1
27.587905808232414,2.170584449384478,-0.5198446025606245,3.5370634181844436e-06,1
27.607905808232413,2.3851256100460887,-0.7974963863380253,2.989026252510151e-06,1
27.627905808232413,1.992103728465736,-0.8743608334334567,3.317562819763123e-06,1
27.647905808232412,2.1915817949338816,-0.7118409551026161,3.27418825925777e-06,1
27.667905808232412,2.02255324809812,-0.6343221126589924,3.5767983608516825e-06,1
27.68790580823241,2.2109959188383073,-0.816818428284023,3.137554821885154e-06,1
27.70790580823241,2.108965722611174,-0.7999680386856198,3.26464706571864e-06,1
27.72790580823241,2.132933535554912,-0.6420071903849021,3.4211121858144355e-06,1
27.74790580823241,1.8872109074145555,-0.7977274705190212,3.5345675417102912e-06,1
27.76790580823241,2.2815503827296197,-0.6942452774965204,3.1879949717098342e-06,1
27.78790580823241,1.7904934512916952,-0.870450512971729,3.5640074786350857e-06,1
27.80790580823241,2.1597780205775052,-0.611999035696499,3.4203411958176504e-06,1
27.82790580823241,2.0556671826634556,-0.7946254464332014,3.32498225087903e-06,1
27.847905808232408,2.1526043984340504,-0.7907687919332602,3.2187325744699203e-06,1
27.867905808232408,1.872035475447774,-0.7946050813188776,3.5515382745332355e-06,1
27.887905808232407,2.063251977728214,-0.8022349285947712,3.3039694753022645e-06,1
27.907905808232407,2.070965242339298,-0.7452414816943929,3.3606172546368457e-06,1
27.927905808232406,1.8094000406563282,-0.90836545889033,3.4811511876520577e-06,1
27.947905808232406,2.1976179727353156,-0.8136938612442464,3.1407643044809785e-06,1
27.967905808232405,1.686025167349726,-0.8748363041086122,3.691963058415652e-06,1
27.987905808232405,2.162731832358986,-0.7354880382481497,3.2610939743127376e-06,1
28.007905808232405,1.839542512956541,-0.7977823877008632,3.5824598589175233e-06,1
28.027905808232404,1.8021212082821876,-0.6994404811412096,3.7756187734460553e-06,1
28.047905808232404,1.9191937720752321,-0.8266067617078079,3.438599145268567e-06,1
28.067905808232403,1.9795048661762848,-0.9778927819570526,3.1915064550725277e-06,1
28.087905808232403,1.999398132931674,-0.5172001130413264,3.749229724867327e-06,1
28.107905808232402,1.892717964714393,-1.0653143031522632,3.1886477156500582e-06,1
28.127905808232402,1.8294359312858433,-0.9530092076165602,3.3887281993986486e-06,1
28.1479058082324,1.785912611761887,-0.7909328783280216,3.657851366827934e-06,1
28.1679058082324,1.8639051664504223,-1.0467383959330618,3.23727375972385e-06,1
28.1879058082324,1.7693438807036728,-0.9158491727866931,3.5078796064497773e-06,1
28.2079058082324,1.8019090477901045,-0.760191906010732,3.6751827214147724e-06,1
28.2279058082324,1.986820961930789,-0.872556026908569,3.2919873532543345e-06,1
28.2479058082324,2.0114593295147642,-0.7169464402832091,3.4488252936255555e-06,1
28.2679058082324,1.5860922043211758,-1.168976147659123,3.4143167137935738e-06,1
28.2879058082324,1.7583354299713392,-0.7539574954425916,3.7429855124465384e-06,1
28.307905808232398,1.8087945300503634,-0.7378450408577919,3.691264229496368e-06,1
28.327905808232398,1.775695969350636,-0.854162660863949,3.573262287705074e-06,1
28.347905808232397,1.7260505470621865,-1.17099680704996,3.242602799197618e-06,1
28.367905808232397,1.650557919521816,-0.9573275068833027,3.600923434746429e-06,1
28.387905808232397,1.8644574179779738,-0.8256078502163291,3.4897514967108663e-06,1
28.407905808232396,1.5598833437543362,-0.9859804089282989,3.686165891270977e-06,1
28.427905808232396,1.9016195149160922,-0.9148729214211926,3.3308560826280155e-06,1
28.447905808232395,1.570513668237254,-1.1957013972569257,3.3902717042112685e-06,1
28.467905808232395,1.6609455830184743,-0.736094887193758,3.911096935915e-06,1
28.487905808232394,1.8057221179478802,-0.8951610890799202,3.4699613749022185e-06,1
28.507905808232394,1.6847748429281637,-0.9468560086097568,3.5600705485527224e-06,1
28.527905808232394,1.723174843180459,-0.924217093968764,3.537686644812393e-06,1
28.547905808232393,1.6169245484052226,-0.9668390753795393,3.623596617779289e-06,1
28.567905808232393,1.5966895665042102,-0.9398187026672531,3.689859203023267e-06,1
28.587905808232392,1.598303323960863,-1.0154748032800853,3.579586244523267e-06,1
28.607905808232392,1.420116919092834,-1.2198434089659713,3.5429028665532828e-06,1
28.62790580823239,1.9168359495233744,-0.6513566528446972,3.6406910135326385e-06,1
28.64790580823239,1.43071593134664,-1.4152101217769086,3.284300141849251e-06,1
28.66790580823239,1.6898288633674383,-0.7516487794928253,3.8270824803457285e-06,1
28.68790580823239,1.4968777104077162,-1.0334909541998059,3.691424666624309e-06,1
28.70790580823239,1.6827906580874696,-1.027185878425371,3.4456090136866e-06,1
28.72790580823239,1.4087796518579125,-1.0567268906743266,3.7860006178018927e-06,1
28.74790580823239,1.5157793950638734,-0.9276199428131804,3.818992307941701e-06,1
28.76790580823239,1.3151834711898118,-0.9583206964598503,4.10300178034303e-06,1
28.787905808232388,1.8366914484649897,-0.9908287929138169,3.2979853452119337e-06,1
28.807905808232388,1.3363811052404344,-0.9922381687210873,4.003225388038324e-06,1
28.827905808232387,1.5538782757357694,-1.2914472125121392,3.2751566054817665e-06,1
28.847905808232387,1.5952834995114245,-1.241685671149753,3.2837226611794134e-06,1
28.867905808232386,1.520084885705728,-0.8218574351631105,3.976499286881386e-06,1
28.887905808232386,1.417378118087072,-1.2103319664020091,3.542862909638297e-06,1
28.907905808232385,1.3531211046501994,-0.8234342224895954,4.275816227850866e-06,1
28.927905808232385,1.3303868261864409,-1.0522603517165408,3.904669565819692e-06,1
28.947905808232385,1.5918741946807131,-1.1922331097885035,3.3405252595883676e-06,1
28.967905808232384,1.302637530840002,-0.8524727241601795,4.314069163008767e-06,1
28.987905808232384,1.4033166086883284,-1.3760685494635254,3.3439855894259473e-06,1
29.007905808232383,1.331567480810918,-1.1381222250056453,3.7620860813132567e-06,1
29.027905808232383,1.5277029731078073,-0.9905886861961335,3.6882532873186627e-06,1
29.047905808232382,1.1648095899727196,-1.1088410565862432,4.083744461852869e-06,1
29.067905808232382,1.3636854787764605,-0.835026731248945,4.221520862890787e-06,1
29.08790580823238,1.3112205577781424,-1.3086950806900859,3.541679898581427e-06,1
29.10790580823238,1.2118851160630584,-0.9685441819019616,4.2541163712487e-06,1
29.12790580823238,1.3017810358142015,-1.0618690683040768,3.923072819832041e-06,1
29.14790580823238,1.179253953974694,-1.2291470863856375,3.848924789525888e-06,1
29.16790580823238,1.2499164742184803,-0.9696138820145279,4.175049721693177e-06,1
29.18790580823238,1.2880410781363025,-1.1362199176801369,3.821206961379264e-06,1
29.20790580823238,1.2564350923566963,-1.0511884209990967,4.013028322568745e-06,1
29.22790580823238,1.2995607574703172,-1.1925242725992575,3.7147786781072754e-06,1
29.247905808232378,1.2861707675619982,-1.6087290348950773,3.1968292410690096e-06,1
29.267905808232378,1.1991049665084574,-0.8879549289122224,4.432758749424956e-06,1
29.287905808232377,1.2482536897987302,-1.1410966913681477,3.87070024339994e-06,1
29.307905808232377,1.227318729943363,-1.2256742327008396,3.769012823827727e-06,1
29.327905808232376,1.2232839684002101,-0.864464558660984,4.426955822903207e-06,1
29.347905808232376,1.2161466620163992,-1.559462033212185,3.3287377456865808e-06,1
29.367905808232376,1.2099598944187164,-1.132435676350724,3.943089513377776e-06,1
29.387905808232375,1.217512241222721,-1.1612823521136306,3.8815016376972995e-06,1
29.407905808232375,1.238588415668346,-1.1790020633488894,3.817961873764465e-06,1
29.427905808232374,1.0823851039167494,-1.1836657318053767,4.071939349095258e-06,1
29.447905808232374,1.374242389923893,-0.9800754247698933,3.918002868782439e-06,1
29.467905808232373,1.0962525719660334,-1.542167977662757,3.494969121593138e-06,1
29.487905808232373,1.1818979263771325,-1.0167326715309173,4.1926954316058375e-06,1
29.507905808232373,1.2472744652768597,-1.2550382426707074,3.682671885263175e-06,1
29.527905808232372,1.13368271215586,-1.3119165757670999,3.76685050699304e-06,1
29.547905808232372,1.1591016844904516,-0.9857380441389978,4.2936474286532966e-06,1
29.56790580823237,1.1960533084347844,-1.2853119974024594,3.7101252968289722e-06,1
29.58790580823237,1.1983359911246225,-1.0553262419998646,4.08366087926531e-06,1
29.60790580823237,1.0286808412056416,-1.1250822143629193,4.271675995142463e-06,1
29.62790580823237,1.1384702491341159,-1.2808661732415203,3.8015623054352404e-06,1
29.64790580823237,1.0976862563402392,-1.7971277884207666,3.1760957964034134e-06,1
29.66790580823237,1.0917347894283012,-1.2451973313000053,3.933028019046374e-06,1
29.68790580823237,1.02684360393323,-1.3977046385407448,3.789672915298135e-06,1
29.70790580823237,1.161930792615749,-0.9453203978482634,4.358882240518332e-06,1
29.727905808232368,1.0446191748342244,-1.59949960000813,3.472711571462545e-06,1
29.747905808232368,1.187196369166486,-1.0796697814948857,4.049329834737411e-06,1
29.767905808232367,0.8380671534687281,-1.2101667178794742,4.480123244647051e-06,1
29.787905808232367,1.1076976780313998,-1.0536622419022024,4.2442629720891215e-06,1
29.807905808232366,1.0319482084305491,-2.554557666182518,2.5569025348494755e-06,1
29.827905808232366,1.0218295149534242,-0.9916445943526924,4.553029272641682e-06,1
29.847905808232365,0.8917379844933748,-1.282316323602572,4.21536513383094e-06,1
29.867905808232365,0.9767935461713932,-1.1799452619161457,4.247835977139878e-06,1
29.887905808232365,1.0170295636635274,-1.3157932386020548,3.9259496301327815e-06,1
29.907905808232364,0.8937323911814019,-1.5855198587523773,3.692873897310369e-06,1
29.927905808232364,1.0129612202872522,-1.5815264536067843,3.5277151493907214e-06,1
29.947905808232363,1.0475646687555127,-1.1358764306642115,4.190490826136888e-06,1
29.967905808232363,0.9064366609090939,-1.1645567421801388,4.416596455964224e-06,1
29.987905808232362,0.8741857778513804,-1.8005211960989982,3.4185863079896718e-06,1
30.007905808232362,1.0355311083840206,-1.1894682380370796,4.108243882925081e-06,1
30.02790580823236,0.9682463210483547,-1.229569656890817,4.157707384543532e-06,1
30.04790580823236,0.9138837782738847,-1.3715346637181938,3.997049673698537e-06,1
30.06790580823236,0.97395273973234,-1.300124928355217,4.015691146399591e-06,1
30.08790580823236,0.8730643327580765,-1.4586325057316571,3.915184924080164e-06,1
30.10790580823236,0.7934865800198168,-1.3002614066936076,4.358758386242888e-06,1
30.12790580823236,0.996923454804346,-1.366767451108899,3.8597249695415055e-06,1
30.14790580823236,0.861692296108231,-1.1481363960192539,4.537833288632606e-06,1
30.16790580823236,0.8792787292186404,-1.2904012206709012,4.202139839941213e-06,1
30.187905808232358,0.8519571593496948,-1.6449722400866449,3.650243840894056e-06,1
30.207905808232358,0.8334738259436563,-1.362365095759742,4.149433644849109e-06,1
30.227905808232357,0.8032787838601507,-1.2037161572370678,4.538400618532667e-06,1
30.247905808232357,0.776796723715961,-1.6381482379510999,3.770552342598178e-06,1
30.267905808232356,0.8054906920297071,-1.0981237343512475,4.781828988489496e-06,1
30.287905808232356,0.776136516709812,-1.824090480338782,3.4996283845887632e-06,1
30.307905808232356,0.8720643772394396,-1.2905411259271204,4.206484097406294e-06,1
30.327905808232355,0.675258822273463,-1.4651745714945719,4.248676572587678e-06,1
30.347905808232355,0.7932521651382558,-1.155790741322562,4.664383427291988e-06,1
30.367905808232354,0.7812979533919133,-1.483889868191909,4.012123644098744e-06,1
30.387905808232354,0.7133240352850407,-1.1417231899686158,4.8976004140348016e-06,1
30.407905808232353,0.9101218755822629,-2.081223993562162,3.0362308751692814e-06,1
30.427905808232353,0.7972775201196782,-1.4580887299962342,4.025742899866124e-06,1
30.447905808232353,0.6692262950818986,-1.5808363629039377,4.03393092265434e-06,1
