setpoint,temperature,resistance,current
5.595929469567743,5.59959,392.73343196076974,5.281951900505008e-06
5.595929469567743,5.60082,392.7198948,5.281951900505008e-06
5.595929469567743,5.6005,392.70348847345815,5.281951900505008e-06
5.595929469567743,5.59994,392.56998138874246,7.368062997280774e-06
5.595929469567743,5.59994,392.5831197522817,7.368062997280774e-06
5.595929469567743,5.60072,392.5612300576358,7.368062997280774e-06
5.595929469567743,5.59822,392.59976436084906,7.368062997280774e-06
5.595929469567743,5.59962,392.63728438869254,7.368062997280774e-06
5.595929469567743,5.59988,392.603997211767,7.368062997280774e-06
5.595929469567743,5.5992,392.6196578566423,7.368062997280774e-06
5.595929469567743,5.59883,392.6179895485342,7.368062997280774e-06
5.595929469567743,5.59866,392.6233710371624,7.368062997280774e-06
5.595929469567743,5.59879,392.60637405534175,7.368062997280774e-06
5.595929469567743,5.59774,392.163936807209,1.0278085328021965e-05
5.595929469567743,5.59827,392.15663065794615,1.0278085328021965e-05
5.595929469567743,5.59824,392.14301875528724,1.0278085328021965e-05
5.595929469567743,5.59736,392.17661224907533,1.0278085328021965e-05
5.595929469567743,5.59717,392.15323081635364,1.0278085328021965e-05
5.595929469567743,5.59933,392.1280301591513,1.0278085328021965e-05
5.595929469567743,5.59928,392.1174712607543,1.0278085328021965e-05
5.595929469567743,5.59957,392.1277723294731,1.0278085328021965e-05
5.595929469567743,5.59966,392.12103302941387,1.0278085328021965e-05
5.595929469567743,5.60002,392.1277618825656,1.0278085328021965e-05
5.595929469567743,5.59961,391.2920329755135,1.433742328873774e-05
5.595929469567743,5.60085,391.27766111842135,1.433742328873774e-05
5.595929469567743,5.59984,391.31662773562203,1.433742328873774e-05
5.595929469567743,5.59932,391.31162412696335,1.433742328873774e-05
5.595929469567743,5.59818,391.31770077197575,1.433742328873774e-05
5.595929469567743,5.60005,391.2801272746976,1.433742328873774e-05
5.595929469567743,5.59983,391.2862072149082,1.433742328873774e-05
5.595929469567743,5.60062,391.2916417456201,1.433742328873774e-05
5.595929469567743,5.60021,391.31239954700845,1.433742328873774e-05
5.595929469567743,5.59869,391.3000033110087,1.433742328873774e-05
5.595929469567743,5.60033,387.9354048483184,1.9999999999999998e-05
5.595929469567743,5.6004,388.096800522391,1.9999999999999998e-05
5.595929469567743,5.59982,388.16115890419593,1.9999999999999998e-05
5.595929469567743,5.60112,388.1717198017188,1.9999999999999998e-05
5.595929469567743,5.60101,388.21585103037245,1.9999999999999998e-05
5.595929469567743,5.60107,388.2253177847239,1.9999999999999998e-05
5.595929469567743,5.59995,388.27555516979237,1.9999999999999998e-05
5.595929469567743,5.5996,388.33861915552956,1.9999999999999998e-05
5.595929469567743,5.59992,388.2715540847097,1.9999999999999998e-05
5.595929469567743,5.60019,388.251097150755,1.9999999999999998e-05
6.240251469155714,6.2358,368.63220610572256,1e-06
6.240251469155714,6.23678,368.5794746325695,1e-06
6.240251469155714,6.23804,368.5716685277065,1e-06
6.240251469155714,6.2381,368.5762985035207,1e-06
6.240251469155714,6.23873,368.57981608254835,1e-06
6.240251469155714,6.23921,368.53235453548433,1e-06
6.240251469155714,6.23642,368.58584621802436,1e-06
6.240251469155714,6.23708,368.6266741865679,1e-06
6.240251469155714,6.2376,368.6167635472439,1e-06
6.240251469155714,6.23982,368.5106821255042,1e-06
6.240251469155714,6.23746,368.7541165930733,1.3949507939624201e-06
6.240251469155714,6.23939,368.70225956435246,1.3949507939624201e-06
6.240251469155714,6.23832,368.7239845573555,1.3949507939624201e-06
6.240251469155714,6.23856,368.7304611053688,1.3949507939624201e-06
6.240251469155714,6.24016,368.71493401640697,1.3949507939624201e-06
6.240251469155714,6.23898,368.7271712591353,1.3949507939624201e-06
6.240251469155714,6.23865,368.7096197678351,1.3949507939624201e-06
6.240251469155714,6.2394,368.6509490472894,1.3949507939624201e-06
6.240251469155714,6.24054,368.673628511357,1.3949507939624201e-06
6.240251469155714,6.23851,368.6750602179537,1.3949507939624201e-06
6.240251469155714,6.23893,368.22795296285767,1.94588771757639e-06
6.240251469155714,6.23888,368.23662064718184,1.94588771757639e-06
6.240251469155714,6.23877,368.17456294092864,1.94588771757639e-06
6.240251469155714,6.23906,368.2296657520187,1.94588771757639e-06
6.240251469155714,6.23843,368.247210804907,1.94588771757639e-06
6.240251469155714,6.23905,368.20268159752317,1.94588771757639e-06
6.240251469155714,6.23934,368.2044517739499,1.94588771757639e-06
6.240251469155714,6.23882,368.22298786077295,1.94588771757639e-06
6.240251469155714,6.23882,368.195993773866,1.94588771757639e-06
6.240251469155714,6.23804,368.25029426683744,1.94588771757639e-06
6.240251469155714,6.23847,368.4041009884805,2.7144176165949066e-06
6.240251469155714,6.23833,368.40919751186374,2.7144176165949066e-06
6.240251469155714,6.23902,368.38697439142965,2.7144176165949066e-06
6.240251469155714,6.23757,368.39735889405756,2.7144176165949066e-06
6.240251469155714,6.23838,368.4144214087745,2.7144176165949066e-06
6.240251469155714,6.23776,368.39057012237924,2.7144176165949066e-06
6.240251469155714,6.23767,368.383862838113,2.7144176165949066e-06
6.240251469155714,6.23813,368.3875898982897,2.7144176165949066e-06
6.240251469155714,6.23921,368.4078058967393,2.7144176165949066e-06
6.240251469155714,6.23833,368.4206057495517,2.7144176165949066e-06
6.240251469155714,6.23884,368.27187700007096,3.786479009414645e-06
6.240251469155714,6.23954,368.2595132303999,3.786479009414645e-06
6.240251469155714,6.23771,368.2450135911609,3.786479009414645e-06
6.240251469155714,6.23841,368.2430756553367,3.786479009414645e-06
6.240251469155714,6.23889,368.251494361621,3.786479009414645e-06
6.240251469155714,6.23785,368.260441647416,3.786479009414645e-06
6.240251469155714,6.23935,368.24733661871005,3.786479009414645e-06
6.240251469155714,6.23773,368.2446738710676,3.786479009414645e-06
6.240251469155714,6.23814,368.2434613142072,3.786479009414645e-06
6.240251469155714,6.23858,368.245082215754,3.786479009414645e-06
6.240251469155714,6.23887,368.1001333981036,5.281951900505008e-06
6.240251469155714,6.23899,368.11598841547914,5.281951900505008e-06
6.240251469155714,6.23936,368.12137750323745,5.281951900505008e-06
6.240251469155714,6.23855,368.1184737789998,5.281951900505008e-06
6.240251469155714,6.24024,368.10464917311174,5.281951900505008e-06
6.240251469155714,6.24062,368.0513681508008,5.281951900505008e-06
6.240251469155714,6.23948,368.09071032100246,5.281951900505008e-06
6.240251469155714,6.23973,368.1023244048127,5.281951900505008e-06
6.240251469155714,6.24049,368.10756143532313,5.281951900505008e-06
6.240251469155714,6.23894,368.1290169569515,5.281951900505008e-06
6.240251469155714,6.23835,368.0376409405648,7.368062997280774e-06
6.240251469155714,6.2372,368.02786455012614,7.368062997280774e-06
6.240251469155714,6.23858,368.0538926631555,7.368062997280774e-06
6.240251469155714,6.23676,368.05355253115664,7.368062997280774e-06
6.240251469155714,6.23872,368.0539658192239,7.368062997280774e-06
6.240251469155714,6.23891,368.0441754387801,7.368062997280774e-06
6.240251469155714,6.23857,368.01659647539367,7.368062997280774e-06
6.240251469155714,6.23865,368.0148716243483,7.368062997280774e-06
6.240251469155714,6.23734,368.03284732360913,7.368062997280774e-06
6.240251469155714,6.23705,368.0476449600448,7.368062997280774e-06
6.240251469155714,6.23832,367.69891385249844,1.0278085328021965e-05
6.240251469155714,6.2395,367.6774699032506,1.0278085328021965e-05
6.240251469155714,6.23954,367.6389143373151,1.0278085328021965e-05
6.240251469155714,6.23826,367.67347396111336,1.0278085328021965e-05
6.240251469155714,6.23985,367.677811099251,1.0278085328021965e-05
6.240251469155714,6.23904,367.66578775335387,1.0278085328021965e-05
6.240251469155714,6.23879,367.6695781003506,1.0278085328021965e-05
6.240251469155714,6.24058,367.65198446334864,1.0278085328021965e-05
6.240251469155714,6.23878,367.61211258706203,1.0278085328021965e-05
6.240251469155714,6.23957,367.6575223690399,1.0278085328021965e-05
6.240251469155714,6.23796,367.0896671634096,1.433742328873774e-05
6.240251469155714,6.23982,367.0796551530768,1.433742328873774e-05
6.240251469155714,6.2402,367.1016341249553,1.433742328873774e-05
6.240251469155714,6.24023,367.09293345371736,1.433742328873774e-05
6.240251469155714,6.23901,367.0677395666664,1.433742328873774e-05
6.240251469155714,6.23987,367.08932640996113,1.433742328873774e-05
6.240251469155714,6.2407,367.06419722862006,1.433742328873774e-05
6.240251469155714,6.24041,367.05222772078497,1.433742328873774e-05
6.240251469155714,6.24127,367.0551877074434,1.433742328873774e-05
6.240251469155714,6.23981,367.0368031976551,1.433742328873774e-05
6.240251469155714,6.24125,363.789445966115,1.9999999999999998e-05
6.240251469155714,6.2396,363.8120653092284,1.9999999999999998e-05
6.240251469155714,6.24066,363.84193294819835,1.9999999999999998e-05
6.240251469155714,6.23817,363.8944688929202,1.9999999999999998e-05
6.240251469155714,6.24026,363.88122610982424,1.9999999999999998e-05
6.240251469155714,6.2389,363.8778296489022,1.9999999999999998e-05
6.240251469155714,6.23906,363.9103872265108,1.9999999999999998e-05
6.240251469155714,6.23885,363.94066750455903,1.9999999999999998e-05
6.240251469155714,6.2385,363.9188263023253,1.9999999999999998e-05
6.240251469155714,6.23873,363.9067654945022,1.9999999999999998e-05
6.958761472972604,6.96117,345.8070824717804,1e-06
6.958761472972604,6.95848,345.9001544345764,1e-06
6.958761472972604,6.95643,345.9421012423589,1e-06
6.958761472972604,6.95717,345.94730459643955,1e-06
6.958761472972604,6.95587,345.9742834397392,1e-06
6.958761472972604,6.95651,345.92724065208324,1e-06
6.958761472972604,6.95749,345.9830623549194,1e-06
6.958761472972604,6.95707,345.9371899461218,1e-06
6.958761472972604,6.95552,345.8965380712781,1e-06
6.958761472972604,6.95677,345.9742855872233,1e-06
6.958761472972604,6.95469,346.1067304506015,1.3949507939624201e-06
6.958761472972604,6.95485,346.106541095858,1.3949507939624201e-06
6.958761472972604,6.95604,346.1313650408818,1.3949507939624201e-06
6.958761472972604,6.95734,346.13220097279793,1.3949507939624201e-06
6.958761472972604,6.9569,346.07628128417514,1.3949507939624201e-06
6.958761472972604,6.95963,346.05689474528003,1.3949507939624201e-06
6.958761472972604,6.95899,346.054183739563,1.3949507939624201e-06
6.958761472972604,6.95949,346.0212390931439,1.3949507939624201e-06
6.958761472972604,6.95803,346.0302403710697,1.3949507939624201e-06
6.958761472972604,6.95723,346.0503027370573,1.3949507939624201e-06
6.958761472972604,6.95877,345.57346239493336,1.94588771757639e-06
6.958761472972604,6.9601,345.59186825680723,1.94588771757639e-06
6.958761472972604,6.95948,345.5550223214203,1.94588771757639e-06
6.958761472972604,6.95943,345.5505394930877,1.94588771757639e-06
6.958761472972604,6.95918,345.5831487032237,1.94588771757639e-06
6.958761472972604,6.95812,345.5865588311281,1.94588771757639e-06
6.958761472972604,6.95853,345.5860898005911,1.94588771757639e-06
6.958761472972604,6.95823,345.59696468744227,1.94588771757639e-06
6.958761472972604,6.95885,345.58273816355364,1.94588771757639e-06
6.958761472972604,6.95818,345.5571478574539,1.94588771757639e-06
6.958761472972604,6.95962,345.73156640102934,2.7144176165949066e-06
6.958761472972604,6.95871,345.7529153118486,2.7144176165949066e-06
6.958761472972604,6.95926,345.72798332831866,2.7144176165949066e-06
6.958761472972604,6.95981,345.725311648799,2.7144176165949066e-06
6.958761472972604,6.96121,345.71412888598894,2.7144176165949066e-06
6.958761472972604,6.96031,345.6994492847198,2.7144176165949066e-06
6.958761472972604,6.9577,345.7425118218626,2.7144176165949066e-06
6.958761472972604,6.95914,345.7306035837433,2.7144176165949066e-06
6.958761472972604,6.9581,345.7343116565618,2.7144176165949066e-06
6.958761472972604,6.95977,345.73794298880784,2.7144176165949066e-06
6.958761472972604,6.95736,345.6003973912349,3.786479009414645e-06
6.958761472972604,6.95881,345.6003616610749,3.786479009414645e-06
6.958761472972604,6.95953,345.60456817849,3.786479009414645e-06
6.958761472972604,6.95918,345.6096254140018,3.786479009414645e-06
6.958761472972604,6.95777,345.60326828123834,3.786479009414645e-06
6.958761472972604,6.96085,345.5562899265061,3.786479009414645e-06
6.958761472972604,6.95924,345.5877767046986,3.786479009414645e-06
6.958761472972604,6.95826,345.59593906126315,3.786479009414645e-06
6.958761472972604,6.96127,345.5700358295115,3.786479009414645e-06
6.958761472972604,6.95874,345.5887760148895,3.786479009414645e-06
6.958761472972604,6.95933,345.51923323167136,5.281951900505008e-06
6.958761472972604,6.95899,345.5208156028186,5.281951900505008e-06
6.958761472972604,6.96036,345.5460786541984,5.281951900505008e-06
